round,players,round_placement,points,matches,wins,avg_elims,avg_place
Round1,"Zerfix On YT., Aquatik Ham iG, appleㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ",5609,95,10,0,3.3,14.2
Round1,"Mountаin Drew, ryann ackerman, chewy ϟ",5610,95,10,0,3.3,14.6
Round1,"plаyboi saint, EMGG Deceive, Stуx.",5611,95,10,0,3.3,15.3
Round1,"TikTok ReziFN, yo clenz, Slixz ϟ",5612,95,10,0,3.2,11.9
Round1,"Twitch skieszfn, THE BIG DK WILMA, Ducky SpaTz",5613,95,10,0,3.2,12.2
Round1,"Fear_VN, NotErick., Sr. Puga",5614,95,10,0,3.2,13.7
Round1,"buffetr0, ΝYSea, Vоrbs",5615,95,10,0,3.2,13.8
Round1,"Meczyyrr, Cariiツ, socialisze",5616,95,10,0,3.2,13.9
Round1,"Jean_evoo77777, FzZ_toniMx, 9z-t0ny",5617,95,10,0,3.2,14.0
Round1,"El Rhea, altyro con alty, Glizzy ﾠ",5618,95,10,0,3.2,14.8
Round1,"Juan on 60hz., Muñaño Snavа, NANO ӝ.",5619,95,10,0,3.2,15.1
Round1,"山4visfishyツ, Deztrofishyツ, ENDLESS Zerav么",5620,95,10,0,3.2,15.4
Round1,"kog greqo., kog cycles, kog sxmuel.",5621,95,10,0,3.1,12.7
Round1,"E3 Classic, twitch kuatpc, Squаk",5622,95,10,0,3.1,13.4
Round1,"YT Clearsion, Luurts, ENDLESS HASSAN",5623,95,10,0,3.1,13.6
Round1,"Hellboy_JGG, Yairht, Koijiu YT",5624,95,10,0,3.1,13.7
Round1,"goatedgoofy, shsat abid, boxedlike_prince",5625,95,10,0,3.0,13.0
Round1,"cаdrent, twitch pixelztxd, to isaaec",5626,95,10,0,3.0,13.9
Round1,"owin ψ, Vyeϟ, Kernel Fo Hokage",5627,95,10,0,3.0,14.0
Round1,"Youtube ExoThrax, YouTube ExoSalty, NinjaFan7621",5628,95,10,0,3.0,14.7
Round1,"Fliхz., еvιl, Mexapac",5629,95,10,0,3.0,16.2
Round1,"EQ Swemx FS 父, Luker FS, chunkzbestplayer",5630,95,10,0,2.9,13.5
Round1,"Tolito008, CODE GABYX51BOOM, Kevin tu pai",5631,95,10,0,2.8,12.6
Round1,"Eclipz Gaming, Twitch extexcyfc, youngboydae23",5632,95,10,0,2.8,13.2
Round1,"EP Cash, TTV damich1xツ, Campaign Dame.",5633,95,10,0,2.8,13.5
Round1,"m0mentxm, TwitchShottasznn, Mjk1905_YT",5634,95,10,0,2.8,13.7
Round1,"EpikDantelol, Sitting by Ohnz., ttvnigth on ig",5635,95,10,0,2.8,13.8
Round1,"Washed Slati, gonu on twitch, Veteran szn",5636,95,10,0,2.8,14.0
Round1,"Zelohツ, Humby., PeelYaWigBack",5637,95,10,0,2.8,14.6
Round1,"Italian_Sausage, Bedrango33, Snoop Nasty",5638,95,10,0,2.8,14.8
Round1,"JuniGT., Senshi力, MCG_LovelyJosh",5639,95,10,0,2.7,14.9
Round1,"I Axzy1x I, XxântönioxX, rĄzØrT 60fPš",5640,95,10,0,2.6,13.5
Round1,"Azz_Sc0ttAt0m, Azz_KINGABOX2, GheremyDrako",5641,95,10,0,2.6,13.9
Round1,"Lil_E Z, YouTube Rainyy., Dempz HasA Horse",5642,95,10,0,2.5,14.0
Round1,"MT Angello44ttv, ツANDRE ツ, POLLO0326",5643,95,10,0,2.5,14.3
Round1,"ENDLESS BUNS, GHOULDEMON, Кrolo",5644,95,10,0,2.4,13.7
Round1,"TMP SenTz, TMP KlizZe, TMP OSWALDO",5645,95,10,0,2.3,13.9
Round1,"ツPum te elimineツ, JAJA T ELIMINE, Are you lost bb",5646,95,10,0,2.3,14.7
Round1,"W KEY QTIPS EAR, clixfan90210, Twitter F1exszn",5647,95,10,0,2.3,15.4
Round1,"pedro3lias, Ez Killotaru 神, 100T charsy.",5648,95,10,0,2.2,12.1
Round1,"Glo Scuba, washed n1cky, StrawHatJp",5649,95,10,0,2.2,17.1
Round1,"TeMatoUnBot_16, ϟⓢĂĐŘÊMĔŁĘÇHⓨΨ, ϟⓢRacoonⓨΨ",5650,95,10,0,2.1,12.8
Round1,"Gaara 砂, Alanお, Carlitos13コブラ会",5651,95,10,0,2.0,12.8
Round1,"YourFellowRift, Twitch Hydro_FN_, Wagz on Tren",5652,95,10,0,2.0,14.2
Round1,"desiwesi., Twitch Riixhie, chrіsG.",5653,95,10,0,1.9,13.7
Round1,"That Ole Goat ψ, MoreOHzz, Manta ψ",5654,95,10,0,1.9,14.5
Round1,"FNCS BANO, FNCS Juandmム, Lasallista Andy",5655,95,10,0,1.7,14.4
Round1,"ϟ Aaron ϟ, fabriz2609, ϟ 中文 ϟ",5656,95,10,0,1.5,12.1
Round1,"ELcristo_OP, ɪꜱʀᴀ 165ʜᴢ, Zyrtex_One",5657,95,10,0,1.5,13.4
Round1,"pagarod帕可, VicPardoΨ, TanqueBlack45",5658,95,8,0,1.38,7.5
Round1,"quacked Ψ ツ, Kev ._., S p e n c e",5659,95,10,0,0.8,12.7
Round1,"R021 Airez, R021 BひMPZ, bryan xo.",5660,94,10,2,2.8,16.8
Round1,"escobar epdm, GUARNALGAS ϟ, Сhoccy Milk",5661,94,10,2,2.7,15.7
Round1,"Granbyflip, ALB3RT11321, THUG SPAMS L2",5662,94,10,2,1.8,12.4
Round1,"Mario15elcrack, Nichito-GTM, Brx_Sito",5663,94,10,2,1.3,13.8
Round1,"Oxiumざ, Vision 옻, MszySZN on YT",5664,94,8,1,5.25,15.88
Round1,"ElTitoFbru, ogkitipasa, Sinsajo Burpy",5665,94,10,1,4.7,18.4
Round1,"dat man looneyy, уоυѕυƒ, Cizzle.",5666,94,10,1,4.4,18.7
Round1,"DuckeFPS, Acorns Prodigy 父, Bam父",5667,94,10,1,4.3,18.0
Round1,"Rapidreyli, BEEF BOSS KYLN, Impacts .",5668,94,10,1,4.0,18.0
Round1,"Honorr., Fcpg._, typiclbeach924",5669,94,10,1,3.9,15.9
Round1,"Yonic., errо, Vaid 地",5670,94,10,1,3.8,14.0
Round1,"Cotif, Laxk16, Gravity 父",5671,94,10,1,3.8,15.1
Round1,"Mіо, TTV Molywoppin, CapTitan.",5672,94,10,1,3.8,15.4
Round1,"NATHENH22, vaкe, Sytкoz",5673,94,10,1,3.8,16.1
Round1,"No IQ L2, josh smells bad, J9-Asain-BTW神ॐツ",5674,94,10,1,3.7,15.9
Round1,"ℓynuX., ANDR01D., Sky Edge.",5675,94,10,1,3.7,16.8
Round1,"Αbdel, Yvng Wrld, Suhh Dude 420",5676,94,10,1,3.7,18.4
Round1,"hunterbeast8635, 999blu, YT Khãi WAXY ツ",5677,94,10,1,3.6,15.9
Round1,"gem ϟ, TTV BigJesusFN, BIG C40Flops",5678,94,10,1,3.5,16.0
Round1,"Bumble FC 父, User-best player, tselmo Ψ",5679,94,10,1,3.5,18.8
Round1,"AcezΨ, Canoxひ, bebesito sway",5680,94,9,1,3.33,13.78
Round1,"basketr., Αrky, cerby 74",5681,94,10,1,3.1,13.9
Round1,"Λχ Genba, Λχ Infierno下, Λχ Manolito",5682,94,10,1,3.1,15.8
Round1,"SСАRCE, Faded 11-28-20, Nīghtmāre",5683,94,10,1,3.0,14.1
Round1,"ㅤTwitch n0vaqt, youtube Αhmadfn, ㅤOG dabdabdab",5684,94,10,1,2.9,13.7
Round1,"YT JVST Tisa, Netflix ک, OBAヌ",5685,94,10,1,2.8,14.1
Round1,"Bogar メ, DEMONHYDR4, tmc scaredシ",5686,94,10,1,2.8,14.2
Round1,"TimothyStonegαte, Powers w keys u, Brandon get beat",5687,94,10,1,2.8,14.9
Round1,"b1u clickbaits, RWRLD., Royᴸᵀ",5688,94,10,1,2.8,17.7
Round1,"GullyOnSticks, Εndless zxlo., Lil gecko vert",5689,94,10,1,2.7,13.3
Round1,"snowyy 〆, The Big Myst, Ambition SZN",5690,94,10,1,2.7,14.3
Round1,"ᴤhαψχ, LT Carlo ϟ, ʇoʇo",5691,94,10,1,2.7,15.4
Round1,"darez_BrDn, XeroSunder, darez_Duck",5692,94,10,1,2.6,13.9
Round1,"Webo con p3los, Jeroo3, CACTUS 么",5693,94,10,1,2.5,15.0
Round1,"Eroζ, OA Zurkie父, She Luv Nico۵",5694,94,10,1,2.5,16.3
Round1,"Skyitzッ, drizxz 父, chemech on sarms",5695,94,10,1,2.4,14.7
Round1,"Polar 父, aqua got boxed, lil zehlky vert",5696,94,10,1,2.3,13.5
Round1,"Sicxrio On Ps4, NooB ک, Miki 60 Fps",5697,94,10,1,2.3,16.0
Round1,"Voxidy, сhор., rеvengе.",5698,94,10,1,2.2,13.6
Round1,"L2 syxzツ, Fayer iwnl, Fncs slyzz.",5699,94,10,1,2.2,13.9
Round1,"ᴊᴀᴠɪ ᵍᵒᵈ ᵐᵒᵈᵉ, BlackZnit, ɢᴀʟʟᴇᴛᴀᵍᵒᵈ ᵐᵒᵈᵉ",5700,94,10,1,2.2,14.0
Round1,"Bryson boxed u, chipehy ψ, TrixJake7",5701,94,10,1,2.2,14.8
Round1,"Twitch Traxsx79, V1 Juliex., Estebony.",5702,94,10,1,2.1,12.9
Round1,"NRX DiiMAU ψ, TPD Catus, NRX Tackles",5703,94,10,1,2.1,14.7
Round1,"igl crypt on yt, Ianﱞ, Tristzn.",5704,94,10,1,2.0,14.0
Round1,"ZiggyPiggyFanboy, AntoineM456, ANTTV-KaShiE",5705,94,10,1,1.8,13.9
Round1,"XxMildBeastxX21, Lеаfе, Аnthо",5706,94,10,0,5.8,16.5
Round1,"ppqwerdsa, vision2x, visions son",5707,94,10,0,5.8,17.9
Round1,"Straw Hat Keaszy, Sa Jenix, Fiery Twiksy 999",5708,94,10,0,5.7,17.9
Round1,"Vineskin Ψ, Gaara我, ᴸˢᴳメKrauserW",5709,94,10,0,5.5,15.8
Round1,"owa owa austin, FJ Vyper, theonlykeith",5710,94,6,0,5.0,10.17
Round1,"Turtle AP, Slap AP, ReΖy",5711,94,10,0,5.0,16.0
Round1,"wtհ, good sire, Мount",5712,94,10,0,5.0,16.6
Round1,"DisoIve, Ace Sauxy, 1 Sar",5713,94,10,0,4.9,16.5
Round1,"yessir spaz, Stepbro ى, veltc",5714,94,10,0,4.9,17.0
Round1,"TTV OracleZev, Twit Chxckenbutt, Apex Ѕwех",5715,94,10,0,4.9,18.3
Round1,"Curix GNF, Stax GNF, lost your sauce",5716,94,10,0,4.8,14.0
Round1,"Love Mdrake, Mazzyy., k-x-l",5717,94,10,0,4.7,20.2
Round1,"juulripper42069, Fortnitekid話, ttv bitter1x",5718,94,10,0,4.6,14.1
Round1,"ᶠᶦᵉʳᶜᵉ 父, قؽقؽ, ɛØŘ",5719,94,10,0,4.5,15.4
Round1,"Forxge1, 95 Lux, MellyxArmy1x",5720,94,10,0,4.5,15.5
Round1,"xsfc, Uno13tres, Iceman .",5721,94,10,0,4.5,16.4
Round1,"Charger, cwebbi, Jooshho",5722,94,10,0,4.4,16.3
Round1,"ChevysWorld TTV, OfficialDezo, Sir. Q 么",5723,94,10,0,4.3,15.3
Round1,"Tupа, KATIE x FISHER, Twitch fnthanos",5724,94,10,0,4.2,14.8
Round1,"Furypu, sad Denied, yоmаr",5725,94,10,0,4.2,14.8
Round1,"FM_Ego, Ｏｎｌｙｆａｎｓ Ｔｒｉｐｐｙ, Slay Sow",5726,94,10,0,4.2,16.2
Round1,"SοuІ, cоnvеrt, buhxie",5727,94,10,0,4.1,18.4
Round1,"Fluffy Boogey, Sneaky_Manツ, Azure Plana 么",5728,94,10,0,4.0,16.2
Round1,"Theoryy., FNCS wild, lil montе",5729,94,10,0,4.0,16.4
Round1,"MTLITY Upside, MTLITY Hunter., MTLITY Kqrnage.",5730,94,10,0,4.0,16.6
Round1,"EP OLD REX, EP ZANY, DV Chema",5731,94,10,0,3.9,14.9
Round1,"JasonsXV, Twitter Tepital, YouTube VexxArmy",5732,94,10,0,3.9,14.9
Round1,"Romeѕ, violetک, Dеаl.",5733,94,10,0,3.9,15.1
Round1,"TEUZ., No Life Eldo, Playz101YT",5734,94,10,0,3.9,15.3
Round1,"BRІSKMON, Jorinzy 父, Vibes父",5735,94,10,0,3.9,15.6
Round1,"itsclust, ItsFocol, jlagese09",5736,94,10,0,3.9,16.8
Round1,"Braytin, 21 khem, 21 Didz",5737,94,8,0,3.88,10.88
Round1,"Ryzzing, 7T Aspen, josh-Getawatch",5738,94,10,0,3.8,14.1
Round1,"snxw for Flu, AIM doged u, Zapp ψ",5739,94,10,0,3.8,15.1
Round1,"igl coto, Cнoмpi, Fragger Taffy.",5740,94,10,0,3.8,15.7
Round1,"Trixșky, Pxmp_sehct, RWS MEROPOLIS",5741,94,10,0,3.8,16.6
Round1,"Temper ay non, At1azbōkō mōdo, Oua on 0Hz",5742,94,10,0,3.7,14.2
Round1,"keramr9ツ, Fan d Alliege虎, ᴵ ᵃᵐMatᴳᵒᵈ",5743,94,10,0,3.7,14.3
Round1,"lowground ty, Gеnuine., Twitch L2Jxck",5744,94,10,0,3.7,15.1
Round1,"Vаlor sucks, T1 SauceKing, mikkaro .",5745,94,10,0,3.7,15.6
Round1,"Coach Arty, Soraa 父, YT Noahfishyrr",5746,94,10,0,3.7,17.0
Round1,"SOS ZYPO, SOS KAMZ, clzy.",5747,94,10,0,3.6,14.0
Round1,"MSF Mekitza, Grâdy, bаrlоw",5748,94,10,0,3.6,15.0
Round1,"Twitch wetWONTON, Twitch Awnyfn, DEMОN JAYY",5749,94,10,0,3.6,16.3
Round1,"DnSpecFN, Manster FN on YT, scxry ϟ",5750,94,10,0,3.6,16.6
Round1,"ferelψ, JUCOR_HR, TI0Y1_HR",5751,94,10,0,3.6,17.1
Round1,"DNA Giventt, Pandita Furioso., Jxse loves Sky.",5752,94,10,0,3.5,12.9
Round1,"Lagzie, TTVChunnieChun, Суf",5753,94,10,0,3.5,14.3
Round1,"Juliano1x, J9HY, Pessanha 360 hz",5754,94,10,0,3.5,14.3
Round1,"sycﱞho, Xenonシ, Abdounyツ",5755,94,10,0,3.5,14.3
Round1,"boxed by goofy., Woody ﾒ, Piece Ctrl Zian",5756,94,10,0,3.5,14.4
Round1,"nikolayy., no sirvo., Blessed Milito",5757,94,10,0,3.5,17.3
Round1,"Turtlecre8tionYT, DEAL with Ijan, Mania.exe",5758,94,10,0,3.4,13.5
Round1,"Twitter MuraXSS, Swxns., mrlucky704.TTV",5759,94,10,0,3.4,14.2
Round1,"FNCS Slur, Twitch xVulce, Clаsher",5760,94,10,0,3.4,14.6
Round1,"QrackedQuintonYT, Series S Tyler, Twitch VulcanNC",5761,94,10,0,3.4,14.7
Round1,"0 Ping Doss, Jﱞaﱞyﱞcﱞo, Bﱞuﱞcﱞkﱞo",5762,94,10,0,3.4,15.1
Round1,"poprr., Mıguə. ざ, nozメ",5763,94,10,0,3.4,15.8
Round1,"YouTube Notiff, jewish reet, jewish jahq",5764,94,10,0,3.4,17.1
Round1,"DEMONVOLX, Wyclo, PlayBoiDrøpxz ϟ",5765,94,10,0,3.3,14.0
Round1,"fl Lize, dog milk., Washed Instincts",5766,94,10,0,3.3,14.1
Round1,"Nxvyy on YouTube, RedgeHD, twitch.vexfyzz",5767,94,10,0,3.3,14.6
Round1,"Ishlibidishtv, heycej live, FNCS Zoqun あ",5768,94,10,0,3.3,14.8
Round1,"VL player., Yozay 父, lusﱞshy",5769,94,10,0,3.2,14.2
Round1,"Calograal, Pipellest, Ditro 大",5770,94,10,0,3.2,14.5
Round1,"Joseph is alone, MD_だゔぇt, RS Lowy.",5771,94,10,0,3.2,14.8
Round1,"ABHƎY, Eаrthquake, Bradхn",5772,94,10,0,3.2,15.0
Round1,"Ajay ϟ, Gaborik., Jabz .",5773,94,10,0,3.2,15.8
Round1,"FNCS Pleakz, SocksWyd YT, twitch carrtys",5774,94,10,0,3.2,16.2
Round1,"zolem havky ロ, Imstormpushed, Rivik.",5775,94,10,0,3.1,11.8
Round1,"Highly Ethical, ExposeѰ, twitch exposepj2",5776,94,10,0,3.1,12.6
Round1,"тω_Freskito, тω_simpoflolo, Tω DlaNoR",5777,94,10,0,3.1,13.3
Round1,"WF Sama ﻩ, Fruity_GeckoTTV, iliothegamer",5778,94,10,0,3.1,13.4
Round1,"SammoPlay, iTs1smaeL, Twitch Shugarix",5779,94,10,0,3.1,14.0
Round1,"TWITCH RTXJUMPER, TTV itsssclipz, Apze3x",5780,94,10,0,3.1,14.3
Round1,"EP Pugz, Marvel_Ow, Brandon0nQuack",5781,94,10,0,3.1,15.9
Round1,"karibik., AXB DADIER, Estebandidoᵍᵒᵈ",5782,94,10,0,3.1,16.2
Round1,"MOTAS TOXIC, MASH BeRsErKeR G, Crush de ximee",5783,94,10,0,3.0,17.1
Round1,"mine dev303, AgoneSZN, KINGmasteur-_-",5784,94,10,0,2.9,11.8
Round1,"EpikAlan., Şƙყƚαɳ 么, NATSAUR 么",5785,94,10,0,2.9,13.9
Round1,"CN_Tarry, 坔ᴸᵒʳᵈEscanor, Chask.",5786,94,10,0,2.9,13.9
Round1,"уtRIАS, Twitch Korexan, ツSnipes ツ",5787,94,10,0,2.9,15.7
Round1,"billyJ., Dаrkwаter., Zachtavis",5788,94,10,0,2.9,16.2
Round1,"VeingerGamer, Puchu繁, Alemarga ϟ",5789,94,10,0,2.8,14.3
Round1,"tetrograalΨ, Ryvee_, TTV clixfan68419",5790,94,10,0,2.8,14.5
Round1,"snowwwe Ψ, lolSweatyz, Samiir ay лол",5791,94,10,0,2.8,14.5
Round1,"Hc Savagex Wnabe, fncs sami, IGL Savage",5792,94,10,0,2.7,13.6
Round1,"Pa ksa payaso, Force_Demon, SebasOnTop",5793,94,10,0,2.7,13.8
Round1,"IGL Gat, Zayzo父, Irongraal",5794,94,10,0,2.7,14.1
Round1,"Rαidž, Xoeku FNB, UpBeat-",5795,94,10,0,2.7,14.1
Round1,"NsZ VammpireΨ, NsZ Orson キ, Ego sub-zero",5796,94,10,0,2.6,12.8
Round1,"UR dog waterLol, Hydro_Shivam, TTV_Zero4x",5797,94,10,0,2.6,13.1
Round1,"Philipp.OG-, lntensed, khоltz.",5798,94,10,0,2.6,14.3
Round1,"FNCS Zyro., FNCS banks, FNCS Apostle",5799,94,9,0,2.56,12.0
Round1,"SurpriseUchihaTV, Akatsuki Emrick, AnbuTahir.",5800,94,10,0,2.5,12.7
Round1,"Mіstіх, Tarzanllol ツ, TNA Tryx",5801,94,10,0,2.5,12.9
Round1,"xdpotatoaimerTTV, Roxysmooh12345, QT PBTROOPS",5802,94,10,0,2.5,13.2
Round1,"Haas_iwnl, ᴬᴸ Gabrie17 ム, 32 LT Lizama",5803,94,10,0,2.5,13.6
Round1,"Beef Doesnt ADS, Coconut 0il, ADHD Alexander",5804,94,10,0,2.5,14.1
Round1,"BlackGabo.メ, BlackJuan2004, ᴵᵀᶻgodZillo",5805,94,10,0,2.5,14.1
Round1,"SBG Uzumaki, Fan de jaimesin, Bananita Fachera",5806,94,10,0,2.5,14.2
Round1,"SENKA CLAUS, Mortal ッ, I M U R G E D",5807,94,9,0,2.44,11.0
Round1,"Muñaño Fresko, Mokhy Chupachup, TuPapiMuñaño ϟ",5808,94,9,0,2.44,11.78
Round1,"Controller Zach, NorCal Moonlight, Woo Back Pvn",5809,94,10,0,2.4,13.5
Round1,"Young_godBmL, Sphenic., justchristian11",5810,94,10,0,2.4,13.8
Round1,"OrlaLovesH3nt41, xZodyt, Slend is loco",5811,94,9,0,2.33,12.44
Round1,"ᴳᴷMarz, ᴳᴷ_Carlymarc六, ᴳᴷFroy",5812,94,10,0,2.3,12.7
Round1,"Twitch rexbabyy, Blur. FN, piece ctrl jxsh",5813,94,10,0,2.3,13.7
Round1,"Reformed Arson, Yvng Dadless, cheater chud",5814,94,10,0,2.2,12.2
Round1,"JoeyBeast2362, TheTennisNerds, decimated L2",5815,94,10,0,2.2,13.4
Round1,"Bulin got covid, suprxmeeツ, GeorgeRD28",5816,94,10,0,2.2,13.9
Round1,"GradualStorm6, Dark Flixz, Asian_Jeff",5817,94,10,0,2.1,12.6
Round1,"TheMikey79, hi Hxper, Prxfied",5818,94,10,0,2.1,13.7
Round1,"bestplayer mejia, Juanrr uwu., メBlized ᶜᵒˡ",5819,94,10,0,2.0,13.6
Round1,"彡APROX彡, Fikers NinGus ほ, killeD by clberツ",5820,94,10,0,1.9,13.5
Round1,"MoVRaX, Pipedown, Tikl TV",5821,94,10,0,1.9,13.8
Round1,"hxffer, IG Branded, teqzy1x",5822,94,10,0,1.8,12.0
Round1,"Cheminyy., Big Prody, Saim0nSiix",5823,94,10,0,1.8,12.5
Round1,"Jatniel ϟ, Cheater Kev., MJNAJGAMES",5824,94,10,0,1.7,12.7
Round1,"tmacツ, іv., ХEUS",5825,94,10,0,1.7,13.5
Round1,"Kevzuriel, Nezahualcoyotl14, Rain_Bow7",5826,94,10,0,1.6,11.0
Round1,"SsjHazard on YT, RL Pimito, RL drizzle",5827,94,10,0,1.5,12.9
Round1,"TNA verti ﭢ, IGL Bliqyyy, VxltageFN",5828,94,10,0,1.5,13.9
Round1,"ᑭIEᑕE ᑕᑎTᖇᒪ EᗪIT, AmZ الحمد, AmZ多",5829,94,10,0,1.2,11.9
Round1,"Rz gambelol, Liquid_Adolツ, Edubtw",5830,94,10,0,1.2,12.6
Round1,"Woke_X, benz273, right hand aimer",5831,94,10,0,1.2,13.9
Round1,"TTV SpuddyLmao, GLACY EH 30, 24 Twisstterr",5832,93,10,2,3.4,18.6
Round1,"ᴿⱽᴳBrandon, SLZ Dazzler ツ, ᴿⱽᴳ NotKraKen",5833,93,10,2,2.4,15.2
Round1,"DancarOnMovistar, FaZe Fundillo, gosts343_YT",5834,93,10,2,1.7,15.1
Round1,"Snroes, GBC Ace, chasedoge",5835,93,10,1,5.4,20.4
Round1,"zamxz has dreams, CAІ, bytvn",5836,93,10,1,5.1,16.6
Round1,"OCG Pharo, OCG Huntermd, chance ay лол",5837,93,10,1,4.6,16.9
Round1,"ᴏᴄ., Bëäśt, frags_19",5838,93,10,1,4.5,16.9
Round1,"Sintró, VN kiing, VN Icey",5839,93,10,1,4.5,17.8
Round1,"MlkeyΨ, ferg ghost, f1f2f3f4Patrick",5840,93,9,1,4.44,13.78
Round1,"787 Bappo, Carكار, CHINCHULlN",5841,93,10,1,4.4,15.4
Round1,"BG Apolo, ʙᴜʟʟᴇᴛꜱ ᴍᴄQᴜᴇᴇɴ死, Spooky 24Ҡ",5842,93,10,1,4.2,18.4
Round1,"S6 Chotta, Soupenz, S6 Syth",5843,93,10,1,4.0,17.5
Round1,"ΛŁ yashun, TTV R2Justin, Twitch.vBofff",5844,93,10,1,3.9,15.9
Round1,"Cause 999, Vadeム, npеn",5845,93,10,1,3.9,16.0
Round1,"Flintlol, Laushylol, Bolivonglol",5846,93,10,1,3.8,14.2
Round1,"Wauce, WORRY -ϻ-, aroura xo",5847,93,9,1,3.78,13.67
Round1,"JEX69Z 艾, DC VELAAA 父, DC Melkor",5848,93,10,1,3.7,15.4
Round1,"anbu alx, TheLegend2700_YT, Fufu is fire",5849,93,10,1,3.7,15.6
Round1,"WANNY 父, ВORRIS, crubz lol",5850,93,10,1,3.6,17.1
Round1,"VoyDz on PHUB, Orbit Zero ΥT, TtvCookieebtw",5851,93,10,1,3.5,15.8
Round1,"Ѕhael, ycoolǃ, Exotic Danyz",5852,93,10,1,3.5,15.9
Round1,"xioᛋ, Hijo de jelty, ｔｏｂｉ ｕｃｈｉｈａ",5853,93,10,1,3.4,14.5
Round1,"YouTube Vynqs, Paulie26v, Twitch NexroLF",5854,93,10,1,3.4,15.9
Round1,"Pretzelist, PinonCarries, Alchfn",5855,93,10,1,3.3,16.1
Round1,"Taquito-_OW, DanieliQ., V1C-CC",5856,93,10,1,3.3,16.7
Round1,"Cloack Khalifa, Cloack Brian., CL Khun",5857,93,10,1,3.2,15.1
Round1,"kinlo sama, queazyfps on yt, Knucksie",5858,93,10,1,3.1,17.9
Round1,"g0necatfishing, GIMOTAK, gumby does care",5859,93,10,1,3.0,14.7
Round1,"tvmxthy, Yaitz幾乎, Slayer x2",5860,93,10,1,3.0,14.9
Round1,"Tiago on SARMS, Twitch Vari1x, BrandxnVFX",5861,93,10,1,3.0,16.2
Round1,"CMS Juanman., CMS Daagy, F7 Gove",5862,93,10,1,3.0,16.6
Round1,"fercho 么, L2 Juanito, L2 K i k e",5863,93,10,1,2.8,14.3
Round1,"Scampt, TachiLoko., Simba ϟ",5864,93,10,1,2.8,15.2
Round1,"retro on covid, coatzr_, hi rx",5865,93,10,1,2.8,15.8
Round1,"YT- ITSxSCRAPPY, auggie cares, Florezyexッ",5866,93,10,1,2.8,17.7
Round1,"ꜱʏɴꜱ ɪꜱ ᴡᴀꜱʜᴇᴅツ, no perm fehrm, GramCRK.YT",5867,93,10,1,2.7,15.4
Round1,"Azpect ϟ, TRASH SNIPEZ, Twitch ItsBlivid",5868,93,10,1,2.6,13.5
Round1,"Kubi., MrBewbies, Barrﱞﱞﱞels",5869,93,10,1,2.6,15.1
Round1,"N 4 N D O Ψ, EZ V1CTØR ツ, mauu._",5870,93,10,1,2.4,13.4
Round1,"saul05555, ЧемКому, ELIT_KIRA",5871,93,10,1,2.4,14.3
Round1,"Exentric Facu, Exentric Deivid, Exentric Josoc",5872,93,10,1,2.4,14.7
Round1,"KRR 父, CHABELO MEXICANO, FNCS Purify",5873,93,10,1,2.3,14.6
Round1,"TWITCH_Fushybenツ, Sebﱞ, igl benny",5874,93,10,1,2.2,13.1
Round1,"uzi父, ENDLESS CAM, FNCS ghuuny",5875,93,10,1,2.1,14.2
Round1,"Speleя at Scuf, Umbreongraal ӝ, Instagram Kenlyx",5876,93,10,1,2.1,14.5
Round1,"FNCS TouK Ψ, InfinityDidge, beastmode55247",5877,93,10,1,2.1,15.4
Round1,"REZEMON, Blhu on 165hz, VerifiedFNつ",5878,93,10,1,2.0,12.5
Round1,"Rz Byzzel, TKP Fxrr., bestplayeronclaw",5879,93,10,1,2.0,15.4
Round1,"GAΒΕ, Danaehi, beefified",5880,93,10,1,1.8,14.4
Round1,"Cheater_Clan, The_M-1 On YT, Cheaterr_justin",5881,93,10,1,1.7,13.5
Round1,"xauty, Demon BRADΨ, Ѕtue",5882,93,10,1,1.6,14.3
Round1,"Gamer5407_YT, Trenden22, TTV.Braiden2513",5883,93,10,1,1.2,13.3
Round1,"EpikScuf., Christiаn ψ, ArtisticRuler",5884,93,10,1,1.1,13.1
Round1,"don_777vx, Drugbugcartel420, DavLind",5885,93,9,1,1.0,11.44
Round1,"EpikBuglol, Ea-iGotGameOnEm, ЈОЈО",5886,93,8,0,6.13,13.63
Round1,"OrlandoEnjoySG, Bink on YT, ShipofFools70",5887,93,10,0,5.4,18.3
Round1,"Mi mujer me pega, Twitch Reveelz, reveelz es bot",5888,93,10,0,5.4,18.5
Round1,"BPA eggcorn, smooched by ry, PieceCtrl-Toledo",5889,93,10,0,5.1,16.0
Round1,"Twitch x1scar, VibeA1, deal with Skirm",5890,93,10,0,4.8,17.9
Round1,"skullmasher333, VEX dylan, ɪᴏ ɢᴜᴀʀᴅ Ψ",5891,93,10,0,4.6,15.2
Round1,"FNCS Alex quals, Ñoscope, Kaji OWA OWA",5892,93,10,0,4.6,15.9
Round1,"Youtube Shadxz, best igﱞl, Lil Wesker",5893,93,10,0,4.6,16.3
Round1,"T1ago1x, hopirx brr, Franklyn .",5894,93,10,0,4.5,15.3
Round1,"Ṯobi, Mikey我, ΛCID.",5895,93,10,0,4.5,16.6
Round1,"Supewior, Reverse Scaly, get bulliеd lol",5896,93,10,0,4.5,16.8
Round1,"Raid_ChaosYT, corb on 120, JAKEE ϟ",5897,93,10,0,4.4,14.5
